x_1,x_2,x_3,x_4,y
0.0,1.0,0.36492764949798584,0.6699268221855164,8
1.0,0.0,2.234090566635132,0.31456586718559265,7
1.0,0.0,2.6200008392333984,0.6640119552612305,8
0.0,1.0,1.091509222984314,0.5188552737236023,10
0.0,1.0,2.7750580310821533,0.7857235074043274,11
0.0,1.0,0.8540439605712891,1.7358142137527466,10
0.0,1.0,2.444547176361084,0.9470488429069519,11
0.0,1.0,1.7418802976608276,1.2179268598556519,6
1.0,0.0,0.8583543300628662,0.8054361343383789,9
0.0,1.0,0.9450222849845886,0.9707927703857422,9
0.0,1.0,0.7032884955406189,0.7672132253646851,7
0.0,1.0,0.35735633969306946,1.6371994018554688,17
0.0,1.0,1.0994402170181274,0.32673996686935425,11
0.0,1.0,2.598956823348999,0.11969683319330215,6
0.0,1.0,2.0560460090637207,0.1109810620546341,7
1.0,0.0,1.3976330757141113,0.3193744719028473,5
0.0,1.0,0.0815206989645958,1.0452334880828857,5
0.0,1.0,0.6218833923339844,0.8799995183944702,6
0.0,1.0,2.0714268684387207,0.7612357139587402,12
0.0,1.0,1.7614957094192505,0.21608933806419373,10
0.0,1.0,2.778933048248291,0.6661774516105652,14
0.0,1.0,0.1427014172077179,1.5987132787704468,8
0.0,1.0,2.73938250541687,1.4444303512573242,19
1.0,0.0,2.620242118835449,1.008375883102417,21
0.0,1.0,1.1067043542861938,0.9891384840011597,6
0.0,1.0,1.2962404489517212,0.6546840071678162,9
0.0,1.0,2.5764658451080322,0.47852692008018494,8
0.0,1.0,2.321441888809204,0.751718282699585,11
0.0,1.0,2.3088924884796143,1.7930444478988647,18
1.0,0.0,1.2868269681930542,1.0650560855865479,7
0.0,1.0,0.3048873841762543,0.16454747319221497,3
0.0,1.0,2.419649839401245,1.9099068641662598,16
1.0,0.0,2.992582321166992,0.9456708431243896,15
1.0,0.0,0.2627143859863281,0.7771384119987488,9
0.0,1.0,0.5189453363418579,1.6492455005645752,11
0.0,1.0,0.9657948017120361,0.09892512112855911,1
0.0,1.0,0.419584184885025,1.063181757926941,8
0.0,1.0,0.8470657467842102,0.5192909240722656,5
1.0,0.0,0.22935739159584045,1.3701285123825073,10
0.0,1.0,0.9345424175262451,1.3178846836090088,6
1.0,0.0,1.6614265441894531,1.4213885068893433,12
1.0,0.0,2.6318447589874268,1.7720104455947876,10
0.0,1.0,2.7917275428771973,1.7292780876159668,15
0.0,1.0,1.2555726766586304,0.5809381604194641,9
0.0,1.0,0.8536306023597717,1.7468801736831665,12
1.0,0.0,2.4990952014923096,1.4887237548828125,14
0.0,1.0,1.4804307222366333,1.6706347465515137,8
0.0,1.0,0.8922395706176758,1.7370970249176025,9
0.0,1.0,1.6295058727264404,0.3529614806175232,7
1.0,0.0,2.3652725219726562,0.8347522616386414,12
0.0,1.0,2.0988802909851074,1.7598751783370972,16
0.0,1.0,1.3624104261398315,0.26138806343078613,5
0.0,1.0,2.3891217708587646,1.7084473371505737,18
0.0,1.0,2.3514673709869385,0.23018912971019745,5
0.0,1.0,2.856715202331543,1.7429097890853882,25
1.0,0.0,2.739330530166626,0.8813576102256775,9
1.0,0.0,0.9413872957229614,0.9124861359596252,4
0.0,1.0,1.368380069732666,1.005630373954773,14
0.0,1.0,1.0317175388336182,1.8988778591156006,14
0.0,1.0,0.42658305168151855,0.9492276310920715,8
1.0,0.0,1.3345097303390503,1.0658587217330933,6
0.0,1.0,1.2378171682357788,0.24188120663166046,4
0.0,1.0,0.8496774435043335,1.6769250631332397,10
0.0,1.0,1.4806203842163086,1.3518773317337036,19
1.0,0.0,0.23623567819595337,0.8446286916732788,7
0.0,1.0,1.8404031991958618,0.355832576751709,8
1.0,0.0,2.0577237606048584,0.4322463274002075,5
0.0,1.0,2.947613477706909,1.1114667654037476,13
1.0,0.0,2.7354536056518555,1.4609873294830322,18
0.0,1.0,0.3266543447971344,0.36398759484291077,3
0.0,1.0,2.4822487831115723,0.045666132122278214,7
1.0,0.0,2.3408966064453125,1.9727859497070312,20
0.0,1.0,2.7772374153137207,0.5317441821098328,11
1.0,0.0,2.677361488342285,0.6079446077346802,14
0.0,1.0,0.6679050326347351,0.614349365234375,1
0.0,1.0,1.8998892307281494,1.968348741531372,11
1.0,0.0,0.2502060532569885,1.2736345529556274,7
1.0,0.0,0.39433038234710693,1.7271653413772583,11
1.0,0.0,0.7360630035400391,0.9996451139450073,5
1.0,0.0,0.7180684804916382,0.4341033101081848,3
0.0,1.0,0.313658744096756,0.6320347785949707,3
0.0,1.0,0.030915802344679832,1.2303032875061035,5
0.0,1.0,1.6146745681762695,0.11755932122468948,7
0.0,1.0,0.682380735874176,0.5925511121749878,8
1.0,0.0,0.07773944735527039,0.004030613694339991,2
0.0,1.0,1.8642631769180298,1.863079309463501,19
0.0,1.0,1.12800931930542,1.0661269426345825,16
0.0,1.0,0.8883004784584045,0.8511993885040283,6
1.0,0.0,1.7568161487579346,0.7200327515602112,10
0.0,1.0,1.42100989818573,0.4637635052204132,4
0.0,1.0,0.2755315899848938,1.2462489604949951,5
1.0,0.0,0.18744096159934998,1.5796533823013306,12
0.0,1.0,1.1685808897018433,0.2954586446285248,5
0.0,1.0,1.307626724243164,0.33315786719322205,10
0.0,1.0,0.20154403150081635,1.0379263162612915,5
0.0,1.0,2.9315264225006104,1.6579631567001343,22
1.0,0.0,1.986799955368042,0.27575939893722534,7
0.0,1.0,2.403480291366577,0.29284167289733887,10
0.0,1.0,2.082287549972534,1.2436352968215942,9
0.0,1.0,2.6756889820098877,1.4288814067840576,10
0.0,1.0,1.1184695959091187,0.9389317035675049,7
0.0,1.0,2.771574020385742,1.024869680404663,14
1.0,0.0,0.962825357913971,0.367779016494751,7
0.0,1.0,1.7550431489944458,0.2344471514225006,7
1.0,0.0,0.2929665744304657,0.2042154222726822,5
0.0,1.0,0.15501642227172852,0.7144092917442322,6
0.0,1.0,2.623908281326294,1.2273470163345337,9
0.0,1.0,1.852441430091858,0.45881035923957825,8
0.0,1.0,2.9642815589904785,1.3043612241744995,17
0.0,1.0,2.241445779800415,1.867539405822754,12
0.0,1.0,0.7713010907173157,0.2711949050426483,6
0.0,1.0,0.998650074005127,1.6795408725738525,12
1.0,0.0,2.857980251312256,1.9507761001586914,29
0.0,1.0,2.1389875411987305,0.08810985833406448,10
0.0,1.0,1.767126202583313,1.6765594482421875,11
0.0,1.0,2.0228967666625977,0.01921161636710167,12
0.0,1.0,0.4400358200073242,0.741969883441925,4
1.0,0.0,1.8591454029083252,1.7847756147384644,11
0.0,1.0,2.146698236465454,1.7500369548797607,18
0.0,1.0,1.1671468019485474,0.5579504370689392,6
0.0,1.0,0.5689182877540588,1.9480928182601929,11
1.0,0.0,2.269296169281006,0.476349800825119,11
0.0,1.0,0.9408016204833984,0.49008098244667053,7
0.0,1.0,0.5898913741111755,1.5807796716690063,7
1.0,0.0,1.7811764478683472,0.13247796893119812,4
1.0,0.0,2.5786752700805664,1.5050339698791504,12
1.0,0.0,0.7164353132247925,1.1876434087753296,9
0.0,1.0,1.344718337059021,0.5528019070625305,6
0.0,1.0,2.302311658859253,0.7848168015480042,3
0.0,1.0,1.836917757987976,1.367029070854187,7
0.0,1.0,1.381917953491211,0.1026683822274208,6
0.0,1.0,1.4455088376998901,0.7513836622238159,11
1.0,0.0,1.669019341468811,0.3583458662033081,8
0.0,1.0,1.6349904537200928,0.724005937576294,11
0.0,1.0,0.8801085948944092,0.3732011020183563,4
1.0,0.0,1.4296132326126099,0.2725333273410797,11
0.0,1.0,2.2329764366149902,1.3606226444244385,19
0.0,1.0,1.7063257694244385,0.6275461316108704,9
1.0,0.0,0.2905137836933136,1.8941638469696045,12
0.0,1.0,1.0571329593658447,1.193280577659607,5
1.0,0.0,1.291591763496399,1.5634684562683105,12
0.0,1.0,1.9471951723098755,1.099895715713501,11
1.0,0.0,0.24070897698402405,0.20970436930656433,3
0.0,1.0,1.2509616613388062,1.548725962638855,6
0.0,1.0,0.4650605618953705,1.971129059791565,13
0.0,1.0,1.0881032943725586,1.7153456211090088,14
0.0,1.0,0.14894993603229523,0.2950238287448883,8
1.0,0.0,0.016511090099811554,1.0349699258804321,6
0.0,1.0,1.943654179573059,1.6425143480300903,16
0.0,1.0,2.5747127532958984,0.01774154230952263,8
1.0,0.0,1.0567867755889893,1.4132510423660278,10
0.0,1.0,2.981999635696411,0.3698579967021942,10
0.0,1.0,2.3085286617279053,1.006555438041687,10
1.0,0.0,1.683627724647522,1.9748620986938477,14
0.0,1.0,0.6700191497802734,1.9629645347595215,9
1.0,0.0,2.274911642074585,0.011229503899812698,6
1.0,0.0,0.9417598247528076,0.4390166103839874,6
0.0,1.0,2.913443088531494,0.4016280472278595,10
0.0,1.0,1.658967137336731,1.0167981386184692,7
1.0,0.0,2.6865289211273193,1.9159574508666992,20
0.0,1.0,0.13649988174438477,0.5913820266723633,4
1.0,0.0,2.1188652515411377,1.0896812677383423,16
0.0,1.0,0.33694884181022644,0.9842528700828552,8
1.0,0.0,2.727062940597534,1.2333608865737915,11
0.0,1.0,1.2795734405517578,1.243680715560913,7
0.0,1.0,0.011435792781412601,1.3056745529174805,6
1.0,0.0,0.8728551268577576,1.900895118713379,17
0.0,1.0,0.9638620615005493,0.050056446343660355,6
0.0,1.0,1.9039628505706787,1.9002987146377563,12
0.0,1.0,0.1505557745695114,1.1354764699935913,7
0.0,1.0,0.5873547792434692,0.236030712723732,2
0.0,1.0,1.376410722732544,0.04237537086009979,8
0.0,1.0,1.309177041053772,1.4618167877197266,9
0.0,1.0,2.9716365337371826,1.44563627243042,13
0.0,1.0,1.8042775392532349,0.4225243330001831,1
1.0,0.0,1.3704901933670044,0.11343958228826523,7
0.0,1.0,1.7059364318847656,1.2118853330612183,16
0.0,1.0,1.300799012184143,0.19227705895900726,8
0.0,1.0,2.138855218887329,1.2989073991775513,6
0.0,1.0,0.042276471853256226,1.17002534866333,5
1.0,0.0,2.243170976638794,1.296656608581543,14
0.0,1.0,1.8293466567993164,0.873041033744812,12
1.0,0.0,2.393986225128174,1.5749104022979736,20
1.0,0.0,2.3865113258361816,1.9594264030456543,16
0.0,1.0,0.28924304246902466,0.9933047294616699,7
1.0,0.0,0.45853909850120544,0.948935329914093,8
0.0,1.0,2.286674737930298,1.4961628913879395,16
0.0,1.0,0.5047075748443604,1.3808470964431763,6
0.0,1.0,0.18911318480968475,0.8406175971031189,6
0.0,1.0,0.9787225127220154,0.7931030988693237,8
0.0,1.0,2.3464505672454834,1.808840274810791,13
0.0,1.0,1.4198065996170044,0.7185898423194885,8
1.0,0.0,2.4970943927764893,1.121951699256897,19
0.0,1.0,2.3159894943237305,1.4637888669967651,21
0.0,1.0,2.6377291679382324,0.18722544610500336,9
0.0,1.0,0.0070231300778687,1.0209976434707642,10
0.0,1.0,0.9395544528961182,0.190903902053833,6
1.0,0.0,1.0768933296203613,1.8543000221252441,12
0.0,1.0,2.690242052078247,1.2019078731536865,11
0.0,1.0,0.45277267694473267,0.8123334646224976,12
1.0,0.0,2.830622673034668,0.32942983508110046,11
0.0,1.0,0.02152344025671482,0.8235872983932495,4
0.0,1.0,0.5389634370803833,1.6860663890838623,5
1.0,0.0,0.11954304575920105,1.1986720561981201,5
0.0,1.0,2.559770345687866,0.08737475425004959,9
1.0,0.0,0.4496271312236786,0.02588016353547573,7
0.0,1.0,0.8226091265678406,1.022430658340454,7
1.0,0.0,0.5010877847671509,1.4980626106262207,8
0.0,1.0,1.9869478940963745,0.8773533701896667,12
0.0,1.0,0.46603918075561523,0.5510134696960449,8
0.0,1.0,0.2592777609825134,0.6642318367958069,7
0.0,1.0,1.3180485963821411,1.6667684316635132,14
0.0,1.0,2.3330905437469482,1.4105148315429688,13
0.0,1.0,0.8723791837692261,0.4624232053756714,7
0.0,1.0,1.7667587995529175,0.5138311386108398,2
1.0,0.0,2.781137466430664,0.665973424911499,14
0.0,1.0,2.022798538208008,0.3874379098415375,9
0.0,1.0,1.6060490608215332,1.4795196056365967,15
1.0,0.0,2.509305000305176,0.5501732230186462,8
1.0,0.0,2.7794857025146484,0.19628603756427765,6
1.0,0.0,2.925631046295166,0.027014464139938354,16
0.0,1.0,1.0552313327789307,1.58732271194458,8
0.0,1.0,2.99398136138916,1.5280580520629883,15
0.0,1.0,1.0919523239135742,1.0167075395584106,14
1.0,0.0,0.4897103011608124,0.729184627532959,6
1.0,0.0,1.7028112411499023,1.5201077461242676,14
1.0,0.0,1.4354510307312012,1.7846208810806274,12
0.0,1.0,2.402517557144165,0.027341363951563835,15
0.0,1.0,0.38696953654289246,1.2349070310592651,10
0.0,1.0,0.16339942812919617,1.1676359176635742,6
0.0,1.0,0.45261916518211365,1.190349817276001,9
0.0,1.0,0.931426465511322,1.654732346534729,12
1.0,0.0,2.2474586963653564,0.5312256813049316,9
0.0,1.0,2.6944127082824707,1.5219560861587524,19
0.0,1.0,2.4946179389953613,0.47200101613998413,12
1.0,0.0,0.7709975242614746,0.48448270559310913,11
0.0,1.0,1.1123675107955933,1.7492133378982544,9
0.0,1.0,1.8804582357406616,1.9119465351104736,9
0.0,1.0,1.6127482652664185,0.2736585736274719,8
0.0,1.0,1.1022517681121826,1.401350975036621,13
0.0,1.0,0.18690356612205505,0.29259076714515686,6
0.0,1.0,1.2456049919128418,1.0012837648391724,8
0.0,1.0,1.718307375907898,0.6591466665267944,4
0.0,1.0,2.8954474925994873,1.4935765266418457,12
0.0,1.0,2.6566309928894043,1.594355583190918,10
0.0,1.0,1.100136637687683,0.7812492847442627,10
0.0,1.0,1.6915991306304932,1.7098040580749512,13
0.0,1.0,0.9245757460594177,0.9260237216949463,9
0.0,1.0,2.9548420906066895,1.7947618961334229,19
0.0,1.0,1.7016080617904663,1.8953943252563477,14
0.0,1.0,2.3185012340545654,1.8178592920303345,20
0.0,1.0,0.8555204272270203,0.15946514904499054,5
0.0,1.0,1.8476451635360718,0.7641473412513733,15
0.0,1.0,2.3184661865234375,1.0281741619110107,17
1.0,0.0,1.7726675271987915,0.35928618907928467,9
1.0,0.0,0.370291143655777,1.3402855396270752,5
1.0,0.0,2.9522953033447266,0.6036422848701477,17
0.0,1.0,2.0347740650177,1.8086919784545898,7
0.0,1.0,1.2556908130645752,0.9193040728569031,8
0.0,1.0,2.6647725105285645,1.389195203781128,11
0.0,1.0,2.4301507472991943,0.8375794291496277,8
1.0,0.0,1.1443603038787842,0.494141548871994,8
0.0,1.0,1.9820963144302368,0.09041458368301392,8
0.0,1.0,0.6665261387825012,0.403631329536438,8
0.0,1.0,1.0592753887176514,1.2448885440826416,4
0.0,1.0,1.6832027435302734,0.034371428191661835,5
0.0,1.0,0.06727930903434753,1.4838995933532715,6
1.0,0.0,0.03617854788899422,1.11235773563385,7
1.0,0.0,1.5513464212417603,1.1650893688201904,8
0.0,1.0,1.842289686203003,1.855884313583374,13
0.0,1.0,1.087895393371582,1.913366675376892,14
0.0,1.0,0.9262708425521851,1.6547776460647583,9
1.0,0.0,0.8918100595474243,1.4403115510940552,15
0.0,1.0,2.5913212299346924,1.5875526666641235,17
0.0,1.0,2.533963203430176,0.3488319218158722,9
1.0,0.0,0.22374506294727325,0.9220158457756042,6
1.0,0.0,0.19586744904518127,0.8117549419403076,7
0.0,1.0,2.3314011096954346,0.49489256739616394,14
1.0,0.0,0.1058116927742958,1.1461191177368164,8
0.0,1.0,0.8914827704429626,1.1392955780029297,6
1.0,0.0,1.2596521377563477,0.06563889235258102,6
0.0,1.0,2.103315591812134,0.8124251961708069,8
0.0,1.0,2.5908467769622803,1.9938064813613892,21
0.0,1.0,0.2771151661872864,0.8184539079666138,6
0.0,1.0,0.5261391401290894,0.7679265737533569,6
0.0,1.0,1.3942047357559204,0.10053480416536331,3
0.0,1.0,0.9238954782485962,0.5011454224586487,5
0.0,1.0,1.0338243246078491,1.4902782440185547,14
1.0,0.0,2.3808014392852783,0.4112548232078552,5
1.0,0.0,2.4998679161071777,1.6379685401916504,14
0.0,1.0,1.9154950380325317,0.22687657177448273,9
0.0,1.0,2.123404026031494,0.9373828172683716,5
0.0,1.0,1.507118582725525,0.7338573932647705,6
0.0,1.0,2.774948835372925,0.9182807803153992,8
1.0,0.0,0.5287970900535583,1.1296151876449585,12
1.0,0.0,2.2905991077423096,0.7507975101470947,16
0.0,1.0,2.635477066040039,0.7435851097106934,13
0.0,1.0,1.7260719537734985,1.566772699356079,14
1.0,0.0,1.1804656982421875,0.28193479776382446,8
0.0,1.0,2.5877835750579834,0.9365418553352356,7
0.0,1.0,0.5021113753318787,0.4933636784553528,6
0.0,1.0,1.4334839582443237,0.38751035928726196,8
0.0,1.0,0.6354976892471313,0.19807466864585876,5
1.0,0.0,1.4062343835830688,0.2052961140871048,4
1.0,0.0,2.0548527240753174,1.0215260982513428,13
1.0,0.0,2.0918262004852295,0.16640859842300415,5
1.0,0.0,0.6033158302307129,1.6483850479125977,8
0.0,1.0,1.9406530857086182,0.5898837447166443,8
1.0,0.0,2.4551379680633545,0.8634518980979919,8
0.0,1.0,0.09951110184192657,0.16376999020576477,9
1.0,0.0,0.5207617282867432,1.377936840057373,11
0.0,1.0,2.1181278228759766,0.2029908150434494,3
0.0,1.0,1.1775277853012085,1.8659844398498535,16
1.0,0.0,2.5466012954711914,0.42096415162086487,9
0.0,1.0,1.4535197019577026,1.6501312255859375,15
1.0,0.0,0.1618260145187378,0.29460299015045166,5
1.0,0.0,0.3178860545158386,1.5680705308914185,10
0.0,1.0,0.4481936991214752,0.7593980431556702,3
0.0,1.0,1.6761902570724487,1.8695144653320312,13
1.0,0.0,0.39473652839660645,1.3960322141647339,7
0.0,1.0,2.014469861984253,0.08770980685949326,11
1.0,0.0,0.8834396600723267,0.28400442004203796,9
0.0,1.0,1.294237732887268,0.36336788535118103,7
0.0,1.0,1.8934683799743652,0.1034858301281929,6
1.0,0.0,0.9068533778190613,0.7588086128234863,8
0.0,1.0,2.536336898803711,0.1369946300983429,9
1.0,0.0,0.6142898797988892,1.3751345872879028,6
1.0,0.0,2.0474581718444824,0.9896483421325684,14
1.0,0.0,1.7824965715408325,1.8468137979507446,19
0.0,1.0,1.6984251737594604,1.7460525035858154,8
0.0,1.0,2.621821403503418,1.1802804470062256,10
1.0,0.0,0.9048060178756714,0.05238520726561546,6
0.0,1.0,2.369137763977051,0.032804153859615326,10
0.0,1.0,1.1055558919906616,1.7184484004974365,10
0.0,1.0,1.3386807441711426,1.869916319847107,13
0.0,1.0,1.4351783990859985,0.7785807847976685,5
0.0,1.0,0.8839552402496338,1.5969736576080322,12
1.0,0.0,2.321359395980835,0.705053448677063,12
0.0,1.0,1.0127301216125488,0.4028964638710022,9
0.0,1.0,1.5703240633010864,1.864777684211731,5
0.0,1.0,1.9223593473434448,1.0296355485916138,9
1.0,0.0,2.0421409606933594,1.170536756515503,14
1.0,0.0,1.124204158782959,0.9780628085136414,5
0.0,1.0,1.888236403465271,1.0834839344024658,15
0.0,1.0,0.30939018726348877,1.4077997207641602,8
1.0,0.0,0.018534250557422638,1.9786005020141602,9
0.0,1.0,0.517974317073822,1.595482587814331,11
1.0,0.0,1.8808753490447998,0.22961173951625824,6
0.0,1.0,2.181584119796753,1.8207405805587769,13
0.0,1.0,0.20383483171463013,0.9564766883850098,9
0.0,1.0,2.5752992630004883,0.5140559673309326,7
0.0,1.0,1.7405858039855957,1.4327009916305542,15
1.0,0.0,2.8541083335876465,0.6940212845802307,11
0.0,1.0,1.2105798721313477,1.4226799011230469,10
0.0,1.0,0.3381243050098419,0.15544182062149048,5
1.0,0.0,1.8933491706848145,0.133727565407753,13
0.0,1.0,0.7800506949424744,1.1982018947601318,6
0.0,1.0,2.2802188396453857,1.0310221910476685,14
0.0,1.0,2.729928493499756,1.6081862449645996,17
0.0,1.0,0.32417920231819153,1.4398757219314575,8
1.0,0.0,2.8074076175689697,0.38147562742233276,11
0.0,1.0,1.9012093544006348,1.6844972372055054,16
0.0,1.0,0.4929451048374176,1.0607112646102905,4
1.0,0.0,2.248257875442505,1.3244587182998657,11
1.0,0.0,1.7759755849838257,0.5367639064788818,8
0.0,1.0,0.7007220387458801,0.32961899042129517,5
0.0,1.0,1.7963072061538696,1.6972272396087646,13
0.0,1.0,2.1470513343811035,0.8368114233016968,6
0.0,1.0,2.7423243522644043,0.1892361342906952,8
0.0,1.0,1.7013181447982788,0.17670564353466034,5
0.0,1.0,2.3883025646209717,0.006675390526652336,5
1.0,0.0,0.30380839109420776,0.09848184883594513,1
1.0,0.0,1.047203540802002,0.39194726943969727,9
0.0,1.0,0.3883349299430847,0.841651201248169,10
0.0,1.0,1.8913265466690063,0.10010882467031479,6
0.0,1.0,2.4124374389648438,1.1655648946762085,15
1.0,0.0,0.5333343148231506,1.6770514249801636,9
0.0,1.0,0.8755990862846375,1.160591959953308,6
0.0,1.0,0.7299801111221313,1.8806824684143066,6
0.0,1.0,2.6682019233703613,0.29276159405708313,10
0.0,1.0,0.8896605372428894,0.5684130787849426,2
0.0,1.0,2.8712351322174072,1.6772727966308594,12
1.0,0.0,2.750225782394409,0.5218386650085449,12
0.0,1.0,2.704427719116211,1.3663407564163208,25
0.0,1.0,2.825331687927246,0.5525287389755249,11
1.0,0.0,1.7191418409347534,0.6154671907424927,15
1.0,0.0,2.590676784515381,0.12340350449085236,10
0.0,1.0,2.7911410331726074,0.8639325499534607,10
0.0,1.0,1.6212234497070312,0.6607081890106201,6
0.0,1.0,1.3224138021469116,0.4790794253349304,8
0.0,1.0,0.7090408802032471,1.0928503274917603,7
0.0,1.0,1.6871514320373535,1.112833023071289,10
0.0,1.0,2.559812068939209,0.3400746285915375,13
1.0,0.0,0.004021492321044207,1.474421739578247,3
0.0,1.0,2.553614377975464,1.2179148197174072,9
0.0,1.0,2.8665554523468018,1.4871243238449097,17
0.0,1.0,0.6978382468223572,0.705005407333374,8
