,ticker,risk,return
266,DALI,0.231738718233421,0.210781512762758
267,DARE,0.635856852037426,0.564039430382177
268,DAX,0.451983370196934,0.0004204614970955
269,DBX,0.348955189074322,0.286268008260108
270,DFNL,0.352667818937236,0.161854504070316
271,DFVL,0.157460733580956,0.173669095587375
272,DGICA,0.208002939839232,0.0133511861849893
273,DGICB,0.204858935958569,0.317133387060651
274,DGII,0.471005794055333,0.895705582818927
275,DGRS,0.348040781561301,0.183684198479903
276,DGRW,0.212464702135339,0.281461698668827
277,DHIL,0.377358467275162,0.335341165479085
278,DINT,0.474259935188219,0.0194239215653132
279,DIOD,0.431353066059196,0.547631455636952
280,DJCO,0.443498853916351,0.047945205479452
281,DLHC,0.443518484709423,1.86279066827505
282,DLTR,0.230295827479757,0.58601741264831
283,DMLP,0.525234428957445,0.492331356393075
284,DNLI,0.732272615683518,0.723804178722917
285,DORM,0.30915970830247,0.279630843917673
286,DOX,0.24540214035554,0.271331813151891
287,DRIV,0.378411362763925,0.584000015258789
288,DSGX,0.290211560099077,0.715292392918302
289,DSKE,0.579579577107005,1.16099070521853
290,DSWL,0.363571736233363,0.178707136783362
291,DTUL,0.0091585909634231,0.189685126437115
292,DTYL,0.0024261765764787,0.169265982517707
293,DUSA,0.32387250744343,0.160968056710756
294,DVAX,0.574570199296753,0.975694385805618
295,DVY,0.312423340102916,0.184801117807753
296,DWAS,0.308655666498099,0.34132775594636
297,DWCR,0.332317165451096,0.0241696124981886
298,DWFI,0.0637049630713012,0.0978723079600232
299,DWLD,0.423412165322662,0.109794657194004
300,DWMC,0.315086974988663,0.406381210293597
301,DXCM,0.541453903931985,0.959919427784233
302,DXGE,0.293370779909248,0.0773974189920871
303,DXJS,0.238284934166299,0.0915410616120883
304,DXLG,0.815596937839928,4.57031271391316
305,DYSL,0.231460660541554,1.12499987582366
306,DZSI,0.531583574350483,0.44318176522728
307,EA,0.234082344512589,0.192143688764816
308,EBAY,0.53065294376876,0.359516622011694
309,EBTC,0.372892229006515,0.0486869741987334
310,ECPG,0.388639119838135,0.56516864070115
311,EDAP,0.487762785278795,1.48868773984801
312,EDRY,0.630028239695452,1.0704500932212
313,EFBI,0.181818181818182,0.151419530647843
314,EFSC,0.427015408594389,0.101652851525524
315,EGAN,0.559646525419318,0.216520719082391
316,EGLE,0.632049876330191,0.775023178393423
317,ELSE,0.378820237752859,0.178378399277012
318,ELTK,0.505181707036879,0.261707928185962
319,EMCG,0.0409301935240279,0.0310000419616699
320,EMITF,0.644565502366807,0.327433633920086
321,EMMS,0.640472680062471,0.0560793779755552
322,ENPH,0.452490726405524,7.39514591722888
323,ENSG,0.212923825270216,1.0603182381391
324,ENTG,0.575609553662148,0.598851026473229
325,EQIX,0.331329590591256,0.264116111783054
326,EQRR,0.454318266403456,0.280073383003212
327,ERIE,0.370990877068729,0.469774472803102
328,ERII,0.279923506248142,1.25127154959562
329,ESCA,0.619546296961048,0.283658824124413
330,ESEA,0.533774018975009,3.9375
331,ESG,0.254700494999118,0.269716886067219
332,ESGD,0.327092718872789,0.0359514551973568
333,ESGG,0.259867021466167,0.194112490253337
334,ESGR,0.404076770046044,0.163449579577342
335,ESGU,0.263201570514751,0.259279838852205
336,ESLT,0.273323638736948,0.0844871325370592
337,ESQ,0.435349289056968,0.785193765259887
338,ESSA,0.302060379017703,0.208014191483649
339,ESTA,0.481556472478547,1.46254082454484
340,ETSY,0.754086305135633,2.07716404939124
341,EUFN,0.364111300508109,0.0101729788652963
342,EVOL,0.703584159493176,0.415730349118474
343,EVOP,0.445939286885555,0.274266329161158
344,EWBC,0.478947067139911,0.598859614481774
345,EXLS,0.307743530545796,1.44272644686493
346,EXPD,0.341739259339213,0.375604143318103
347,EXPE,0.561827135568178,0.0498760004426127
348,EXPI,0.847964805629598,1.73748896973955
349,EXPO,0.25780039442904,0.476670468179361
350,EXTR,0.588129397248088,1.41689016011374
351,EYE,0.568581898864798,0.254578772279912
352,EZPW,0.39709401211136,0.324127835049832
353,FAAR,0.125864898024197,0.156648790620231
354,FAB,0.393772066291788,0.308444997478803
355,FAD,0.290583221868319,0.303745017462485
356,FANG,0.721942889633856,0.565291885437958
357,FAST,0.27368568799208,0.363268520518914
358,FAT,0.705297457753075,0.442888009549075
359,FBIZ,0.467979296252314,0.358633727468042
360,FCBC,0.391971083066592,0.0497255099232324
361,FCEL,0.906006419229915,0.321299679073097
362,FCNCA,0.374500192502184,0.454667914899447
363,FDTS,0.4217944088522,0.0523316201454763
364,FDUS,0.558727063266717,0.367003280511123
365,FELE,0.263542274971839,0.568525334904182
366,FEMS,0.384695850904554,0.0032557241953835
367,FENC,0.54012327429158,0.512084652858941
368,FEX,0.281668733873968,0.297453929341962
369,FFBW,0.266517839321223,0.243075325140222
370,FFIN,0.366122461748923,0.0059305022699118
371,FFIV,0.41005125426855,0.0515596466854621
372,FFNW,0.361787682455822,0.0033333460489908
373,FGBI,0.450024842183146,0.0989968233120903
374,FHK,0.21902162919784,0.0005647676627422
375,FITB,0.520077105334767,0.172536349626918
376,FIVE,0.505010398411661,0.529918475319606
377,FIVN,0.71476235836379,0.191830568803117
378,FIZZ,0.5163876219103,0.721519068212435
379,FLAT,0.080397417722112,0.0278823338702643
380,FLEX,0.377850593675782,0.828504271295763
381,FLGT,0.754909872529902,1.60246532901471
382,FLL,0.629781964816836,1.59411748453821
383,FNCB,0.285201700645252,0.0212234795800594
384,FNK,0.430868620950918,0.331227723807535
385,FNX,0.34768838563792,0.330998584145277
386,FNY,0.309757887835107,0.267953502815259
387,FOCS,0.492810556776617,0.518668086817019
388,FOLD,0.727646521267035,0.327902277708416
389,FORD,0.703842223730904,0.259999990463257
390,FORM,0.587623306334492,0.0740457469548306
391,FORTY,0.304417311485004,0.156975076078285
392,FOXF,0.565509954742333,0.686518166229936
393,FPXI,0.541932043198207,0.0110626962993946
394,FRBA,0.390838966500412,0.209115302979103
395,FRME,0.42212933763114,0.0183902669550178
396,FRPH,0.170666758949829,0.118924249308244
397,FRPT,0.770236144309924,0.0658028236721296
398,FSBC,0.196228660948591,0.0059701437301107
399,FSBW,0.432628462175018,0.127666302048767
400,FSLR,0.450240824782644,2.14893619323795
401,FSV,0.41592301726251,0.53589845754866
402,FSZ,0.369125031958788,0.0893414583844928
403,FTA,0.359965939408507,0.260119656083757
404,FTAG,0.341071335125855,0.288750012715658
405,FTC,0.295423439869384,0.304425027914706
406,FTCS,0.205224375905733,0.248143883254782
407,FTEK,0.786501638629134,0.64583341482406
408,FTGC,0.238560731052317,0.304923261778307
409,FTNT,0.333633350042805,1.43215608918379
410,FTRI,0.3183193753267,0.177600021362305
411,FTXD,0.280445329417858,0.379772783992143
412,FTXG,0.252246536953701,0.210167908145971
413,FTXH,0.182918319232072,0.180531777311973
414,FTXL,0.368386710137789,0.445502228128766
415,FTXN,0.509827799659091,0.749849332106069
416,FTXO,0.453675075141066,0.0166194944109897
417,FTXR,0.388372276742487,0.161632615692761
418,FUND,0.315895535024647,0.177266571914368
419,FV,0.200039102313027,0.532639542014964
420,FVC,0.206251126611683,0.287207251196509
421,FWONA,0.424581588804572,0.448589664044568
422,FWONK,0.427198242779037,0.529157758497032
423,FWRD,0.286598385082002,0.53807749928216
424,FYC,0.328982808276141,0.287755920571951
425,FYT,0.441329805816236,0.320843037170021
426,FYX,0.379737726885921,0.334814553461233
427,GABC,0.330573137670952,0.0798991431207754
428,GAIN,0.415188792817155,0.0202550982227316
429,GCBC,0.356369419696603,0.706169391835019
430,GDEN,0.656219205187252,1.03084824938744
431,GECCM,0.0117332202251645,0.202107346279615
432,GENY,0.491984920605647,0.0769783939027051
433,GERN,0.616766346055572,1.42647052765099
434,GILD,0.270328081732458,0.280940088586202
435,GLAD,0.445399982373604,0.0392354486706844
436,GLNG,0.564462236759107,0.63916085464423
437,GLPI,0.420479458559242,0.240963891627597
438,GNPX,0.775387267371894,3.32352945043554
439,GNTX,0.380645415868439,0.0144379537329284
440,GNUS,0.859840740621216,1.43333339691162
441,GOGL,0.508528687188976,0.654576854373602
442,GOGO,0.751694295177807,1.61214957297079
443,GOLD,0.582278038851688,0.0448957880112887
444,GOOG,0.41667755768627,0.488874863483569
445,GOOGL,0.428566671174997,0.466022854064869
446,GPOR,0.323490747632212,0.0904000244140625
447,GPRE,0.689015271772095,1.20481924213554
448,GPRO,0.626881403394101,0.397727264106766
449,GRBK,0.369128373861393,1.71540482023031
450,GRID,0.283295285307374,0.724081782636246
451,GRIN,0.59806110782509,1.24847562936872
452,GRMN,0.554366785546481,0.0129071345153189
453,GROW,0.658976378470523,1.11486491493451
454,GRVY,0.819312129849527,0.318947340312757
455,GSKY,0.585887607017754,0.146067443421929
456,GSM,0.601573305396558,4.05319150217845
457,GTIM,0.641454996971872,0.726708041421748
458,GTLS,0.581665507217501,0.97087362623488
459,GURE,0.476179719804738,0.423999977111816
460,GWRS,0.424987550800299,0.0715361316541675
461,HAFC,0.543130371398255,0.158706491219696
462,HALO,0.360018642526879,1.90353340882141
463,HAYN,0.551270399160429,0.546085450276714
464,HBAN,0.460403919756962,0.0033068909466472
465,HCCI,0.561413225555256,0.174242437013545
466,HCKT,0.291956227570079,0.3667285267283
467,HDSN,0.262239439000716,9.52577292474453
468,HEES,0.569423920999721,0.510537294866599
469,HEWG,0.321682916783909,0.0289115779761434
470,HFWA,0.323199672382158,0.0035174245654693
471,HIBB,0.613209895220724,1.35486160013147
472,HIFS,0.392897642679715,0.393289420136947
473,HIHO,0.606631021455846,0.450617220812029
474,HIMX,0.73666997397686,2.02973957069412
475,HLIT,0.32716051748705,0.688461506954548
476,HLNE,0.434643853771963,0.295291961732958
477,HMNF,0.341440746413373,0.0220037125432814
478,HNRG,0.783416847631844,1.9466667175293
479,HOLI,0.384729716861647,0.118847512627312
480,HOLX,0.348346230283172,0.561804321107607
481,HOMB,0.393561001119763,0.210446332169419
482,HONE,0.317731093001046,0.240000031211159
483,HOVNP,0.433068581203733,2.62857128324963
484,HSIC,0.273061930728247,0.28218482505648
485,HSON,0.429386062362178,1.08786620595551
486,HTBI,0.467902194810716,0.004838078031497
487,HTHT,0.594347678157586,0.168882343445036
488,HUBG,0.239733732063548,0.615880157350297
489,HVBC,0.309421104409331,0.735882366404814
490,HWC,0.561969253939708,0.166553326449648
491,HWKN,0.235291076638503,0.696758710653934
492,HZNP,0.521519371843167,2.0477778116862
493,IAC,0.767368801148185,0.0360090814864617
494,IBB,0.325855351744248,0.125721348856792
495,IBKR,0.314623881244996,0.704841191767088
496,IBOC,0.385255755381541,0.0826980351269371
497,IBTX,0.57807393344388,0.100736231795506
498,ICCC,0.413785864434504,0.440776687163257
499,ICCH,0.269246782135222,0.107892811429728
500,ICFI,0.324115544281477,0.11112320414325
501,ICLN,0.457969146974529,0.753169898975014
502,ICLR,0.360120463383717,0.335513787055671
503,ICUI,0.371949316700274,0.0322115324658048
504,IDCC,0.520633052740121,0.270662995779857
505,IDXX,0.515287715371459,0.83726533186539
506,IESC,0.497497028723151,0.531153898972731
507,IGF,0.300323947915559,0.0035350003827389
508,III,0.452585960597498,1.07114617801349
509,IIIN,0.415046735289487,0.380755097569404
510,IIIV,0.479798194126417,0.0179514337071808
511,IJT,0.296764845897507,0.193661243421728
512,IMKTA,0.258921697873676,0.976695740437401
513,IMMP,0.740815127798213,0.0833333885228207
514,IMOS,0.542593451520765,0.0043516267824953
515,IMXI,0.319413578164121,0.874794035026556
516,INBK,0.498782847175647,0.10741369709327
517,INDY,0.321654640769526,0.0810533909351636
518,INOD,0.733359891889977,2.85964925489487
519,INSE,0.650342811981071,1.18475062221305
520,INTG,0.313070130803187,0.149600016276042
521,INTL,0.0,0.0776302586152395
522,INTU,0.432845147387877,0.618929198583904
523,INVE,0.735421655396641,0.5543672120318
524,IOSP,0.367915717997656,0.0856868232439291
525,IPAR,0.460872513799419,0.617015459359256
526,IPDN,0.823849003478932,1.77472529955754
527,IPKW,0.399809929865328,0.067686853091381
528,IPWR,0.611297167452938,4.43347650727617
529,IRDM,0.376356080849488,1.42758625065471
530,IRIX,0.783318778644926,0.0090909002241026
531,IRMD,0.398811299374945,0.578725229326664
532,IRTC,0.811975305820614,0.431275518563879
533,ISBC,0.366919996716192,0.164078886274878
534,ISIG,0.73304996455259,0.788732538956494
535,ISRG,0.484116291138052,0.237317460299164
536,ISSC,0.44390090935968,0.424657444766908
537,ITCI,0.555685404933225,0.397084525796974
538,ITIC,0.357677864737177,0.0253164556962025
539,IUSG,0.307587952955708,0.26617644814884
540,IUSV,0.277309225232632,0.197944610957572
541,IXUS,0.34007172996029,0.0091360746978752
542,IZEA,0.897567747233397,1.87903225128069
543,JAKK,0.651960798750836,0.985714322044736
544,JAZZ,0.349270136118814,0.0478229510933901
545,JBHT,0.244332371137725,0.603477528456703
546,JD,0.639168764639808,0.655450508757149
547,JKHY,0.242531480152635,0.229535023124144
548,JSMD,0.304197519851094,0.198383071348359
549,JSML,0.415870353853526,0.106822264601421
550,JYNT,0.875104174470821,0.114723983236862
551,KBWP,0.261273201551842,0.248360590296074
552,KBWR,0.4170861553734,0.0828249127306017
553,KE,0.431438737874414,0.444255820462688
554,KEQU,0.432344257165388,0.191335707259314
555,KFRC,0.363073373785124,0.407825497161653
556,KHC,0.255702271194073,0.255187291116091
557,KIRK,0.904111024043839,1.90476199486719
558,KLAC,0.272058170274705,1.1710366945266
559,KLIC,0.481045370537694,0.858181762695313
560,KNSA,0.759723119458294,0.301530196668938
561,KNSL,0.375572739503561,1.73167861873604
562,KOPN,0.900383589254113,1.92682941012408
563,KOSS,0.932168308165912,2.75333340962728
564,KRMA,0.258476791597516,0.244597057843149
565,KRYS,0.418368665722336,0.493889354032705
566,KZR,0.697851058231318,0.748780547090404
567,LAKE,0.651378993666895,0.338262472332867
568,LAMR,0.450691941959951,0.194528512156049
569,LANC,0.394168659869175,0.19428714136766
570,LAND,0.513990391587991,0.501921642718275
571,LAZY,0.544794005263298,2.0674416268175
572,LBAI,0.427368206030126,0.106199791812131
573,LBC,0.263696506860389,0.0190971618587244
574,LBTYK,0.452569311189726,0.0214808610023117
575,LCA,0.0198026766932688,0.0313531247636346
576,LCAHU,0.0306931096938819,0.0080483783458355
577,LCUT,0.638445609286984,0.139402559007918
578,LECO,0.304244391223402,0.710960701381755
579,LEDS,0.923761709040153,0.020202000741265
580,LEGR,0.324259653741273,0.163315758745957
581,LFAC,0.0050200994521448,0.0351406004145802
582,LFACU,0.0157954987735831,0.0197628272259696
583,LFUS,0.367859911803112,0.330275671175954
584,LGIH,0.567623314768509,0.60239259090791
585,LGND,0.57403748976472,0.0625686878930308
586,LHCG,0.500082302699922,0.151277674416905
587,LINC,0.407556560387156,1.26785714741872
588,LINK,0.440701465718947,0.867368396959807
589,LION,0.0029440367229203,0.0367346581296598
590,LIVE,0.630844100227563,3.72954206570089
591,LKFN,0.252879927206843,0.444535198822876
592,LKQ,0.435890860025722,0.641425447940212
593,LMAT,0.325777053065287,0.304395982681674
594,LMB,0.665555397745964,2.45967736198304
595,LMST,0.40323210390167,0.485386758913111
596,LNGR,0.148413400052555,0.194985487450361
597,LNTH,0.4287834378492,1.78180937531518
598,LOB,0.682740444098939,0.79027186400525
599,LOGI,0.632455654678176,0.232734969649188
600,LOPE,0.355160433465377,0.204629960574892
601,LOVE,0.778156369305387,0.583999985914964
602,LPCN,0.780288603176893,0.358974335461678
603,LPLA,0.415225190144005,1.55958545638422
604,LPTH,0.775133402398171,1.02702700090374
605,LQDA,0.664973001354933,0.503416880492113
606,LQDT,0.515801385713363,1.50668891694095
607,LRCX,0.44741313078598,0.690783718194133
